asteroid_number,family_name,family_id,catalog_source,population,reported_family_member_count,is_primary
483795,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
483798,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
483799,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
483801,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
483801,Flora,P25-1002,Proper25_2026,main_belt,23002,false
483802,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483805,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
483805,Flora,P25-1002,Proper25_2026,main_belt,23002,false
483807,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483808,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
483808,Flora,P25-1002,Proper25_2026,main_belt,23002,false
483811,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483812,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
483812,Flora,P25-1002,Proper25_2026,main_belt,23002,false
483819,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
483820,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483824,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483826,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
483830,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
483832,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483833,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
483835,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
483835,Flora,P25-1002,Proper25_2026,main_belt,23002,false
483837,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
483839,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483842,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
483843,Eos,P25-3006,Proper25_2026,main_belt,33006,true
483849,Themis,P25-3002,Proper25_2026,main_belt,13627,true
483851,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
483852,Themis,P25-3002,Proper25_2026,main_belt,13627,true
483853,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483855,Emma,P25-3007,Proper25_2026,main_belt,1226,true
483857,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
483858,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
483860,Eos,P25-3006,Proper25_2026,main_belt,33006,true
483862,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
483864,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483866,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
483868,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
483871,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
483876,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
483879,Themis,P25-3002,Proper25_2026,main_belt,13627,true
483882,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483884,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
483887,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483888,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
483889,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
483892,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483895,Eos,P25-3006,Proper25_2026,main_belt,33006,true
483902,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483904,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
483907,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
483908,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483909,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
483910,Eos,P25-3006,Proper25_2026,main_belt,33006,true
483912,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
483914,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483919,Themis,P25-3002,Proper25_2026,main_belt,13627,true
483920,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
483922,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
483924,Hungaria,P25-4002,Proper25_2026,main_belt,3914,true
483925,Hungaria,P25-4002,Proper25_2026,main_belt,3914,true
483927,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
483930,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483933,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
483937,Eos,P25-3006,Proper25_2026,main_belt,33006,true
483938,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483940,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
483942,Clarissa,P25-1007,Proper25_2026,main_belt,812,true
483945,Themis,P25-3002,Proper25_2026,main_belt,13627,true
483954,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
483955,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
483959,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
483961,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483965,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
483966,Hungaria,P25-4002,Proper25_2026,main_belt,3914,true
483969,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483972,Theobalda,P25-3017,Proper25_2026,main_belt,4848,true
483974,Eos,P25-3006,Proper25_2026,main_belt,33006,true
483975,Themis,P25-3002,Proper25_2026,main_belt,13627,true
483976,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483977,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
483979,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
483981,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
483990,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
483991,Theobalda,P25-3017,Proper25_2026,main_belt,4848,true
483992,Eos,P25-3006,Proper25_2026,main_belt,33006,true
484000,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
484001,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
484002,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
484003,Themis,P25-3002,Proper25_2026,main_belt,13627,true
484005,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
484007,Theobalda,P25-3017,Proper25_2026,main_belt,4848,true
484008,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
484010,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
484012,Veritas,P25-3009,Proper25_2026,main_belt,6375,true
484012,Eos,P25-3006,Proper25_2026,main_belt,33006,false
484018,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484019,Armenia,P25-6005,Proper25_2026,main_belt,393,true
484020,Asia,P25-1020,Proper25_2026,main_belt,569,true
484021,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484022,Eos,P25-3006,Proper25_2026,main_belt,33006,true
484023,Lixiaohua,P25-3013,Proper25_2026,main_belt,6456,true
484024,Clarissa,P25-1007,Proper25_2026,main_belt,812,true
484028,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484031,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
484032,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
484033,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484036,Veritas,P25-3009,Proper25_2026,main_belt,6375,true
484036,Eos,P25-3006,Proper25_2026,main_belt,33006,false
484040,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
484042,Beagle,P25-3020,Proper25_2026,main_belt,638,true
484042,Themis,P25-3002,Proper25_2026,main_belt,13627,false
484049,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484050,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484051,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
484052,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484057,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484059,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484062,Lixiaohua,P25-3013,Proper25_2026,main_belt,6456,true
484063,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
484066,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484069,Themis,P25-3002,Proper25_2026,main_belt,13627,true
484071,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484074,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
484076,Hertha,P25-1023,Proper25_2026,main_belt,1473,true
484076,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,false
484081,Barcelona,P25-5005,Proper25_2026,main_belt,5428,true
484082,Barcelona,P25-5005,Proper25_2026,main_belt,5428,true
484084,Alvema,P25-2065,Proper25_2026,main_belt,260,true
484085,Helwerthia,P25-2056,Proper25_2026,main_belt,175,true
484093,Chloris,P25-2009,Proper25_2026,main_belt,1071,true
484097,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
484100,Nemesis,P25-2004,Proper25_2026,main_belt,2938,true
484102,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
484115,Hansa,P25-5003,Proper25_2026,main_belt,5214,true
484116,Gefion,P25-2016,Proper25_2026,main_belt,4807,true
484120,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484125,Gersuind,P25-5004,Proper25_2026,main_belt,567,true
484129,Merxia,P25-2013,Proper25_2026,main_belt,4226,true
484132,Welzenbach,P25-2032,Proper25_2026,main_belt,2287,true
484133,Merxia,P25-2013,Proper25_2026,main_belt,4226,true
484134,Adeona,P25-2005,Proper25_2026,main_belt,7382,true
484136,Hoffmeister,P25-2019,Proper25_2026,main_belt,5590,true
484138,Merxia,P25-2013,Proper25_2026,main_belt,4226,true
484139,Hansa,P25-5003,Proper25_2026,main_belt,5214,true
484142,Avsyuk,P25-2063,Proper25_2026,main_belt,222,true
484144,Welzenbach,P25-2032,Proper25_2026,main_belt,2287,true
484146,Dora,P25-2012,Proper25_2026,main_belt,4906,true
484149,Dora,P25-2012,Proper25_2026,main_belt,4906,true
484150,Agnia,P25-2014,Proper25_2026,main_belt,8374,true
484157,Gefion,P25-2016,Proper25_2026,main_belt,4807,true
484158,Hansa,P25-5003,Proper25_2026,main_belt,5214,true
484159,Hoffmeister,P25-2019,Proper25_2026,main_belt,5590,true
484160,Merxia,P25-2013,Proper25_2026,main_belt,4226,true
484167,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484168,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
484169,Hoffmeister,P25-2019,Proper25_2026,main_belt,5590,true
484170,Watsonia,P25-2037,Proper25_2026,main_belt,226,true
484184,Hoffmeister,P25-2019,Proper25_2026,main_belt,5590,true
484186,Dora,P25-2012,Proper25_2026,main_belt,4906,true
484188,Astrid,P25-2015,Proper25_2026,main_belt,1585,true
484193,Merxia,P25-2013,Proper25_2026,main_belt,4226,true
484196,2000BY6,P25-2026,Proper25_2026,main_belt,278,true
484197,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484201,Aeolia,P25-2008,Proper25_2026,main_belt,1788,true
484202,Agnia,P25-2014,Proper25_2026,main_belt,8374,true
484207,Imhilde,P25-3039,Proper25_2026,main_belt,451,true
484210,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
484210,Flora,P25-1002,Proper25_2026,main_belt,23002,false
484211,Merxia,P25-2013,Proper25_2026,main_belt,4226,true
484212,Koronis,P25-3005,Proper25_2026,main_belt,12208,true
484222,George,P25-4005,Proper25_2026,main_belt,261,true
484230,Imhilde,P25-3039,Proper25_2026,main_belt,451,true
484233,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
484233,Flora,P25-1002,Proper25_2026,main_belt,23002,false
484238,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
484252,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
484262,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484263,Flora,P25-1002,Proper25_2026,main_belt,23002,true
484268,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484273,Eos,P25-3006,Proper25_2026,main_belt,33006,true
484284,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
484287,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
484288,Lucienne,P25-1009,Proper25_2026,main_belt,1525,true
484291,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
484300,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484303,Barcelona,P25-5005,Proper25_2026,main_belt,5428,true
484309,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484310,Misa,P25-2010,Proper25_2026,main_belt,2811,true
484316,Julia,P25-2040,Proper25_2026,main_belt,1756,true
484317,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
484324,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484327,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
484331,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484335,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484336,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484338,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484339,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484345,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484347,Hansa,P25-5003,Proper25_2026,main_belt,5214,true
484358,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484360,Iannini,P25-2020,Proper25_2026,main_belt,3110,true
484361,Konig,P25-2017,Proper25_2026,main_belt,2611,true
484365,Misa,P25-2010,Proper25_2026,main_belt,2811,true
484369,Misa,P25-2010,Proper25_2026,main_belt,2811,true
484378,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
484380,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484381,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484385,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484387,Merxia,P25-2013,Proper25_2026,main_belt,4226,true
484393,Misa,P25-2010,Proper25_2026,main_belt,2811,true
484396,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
484397,Iannini,P25-2020,Proper25_2026,main_belt,3110,true
484399,Iannini,P25-2020,Proper25_2026,main_belt,3110,true
484401,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484413,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
484416,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484423,Witt,P25-2035,Proper25_2026,main_belt,4322,true
484428,Aeolia,P25-2008,Proper25_2026,main_belt,1788,true
484434,Iannini,P25-2020,Proper25_2026,main_belt,3110,true
484436,Adeona,P25-2005,Proper25_2026,main_belt,7382,true
484438,Agnia,P25-2014,Proper25_2026,main_belt,8374,true
484441,Hansa,P25-5003,Proper25_2026,main_belt,5214,true
484448,Welzenbach,P25-2032,Proper25_2026,main_belt,2287,true
484450,Avsyuk,P25-2063,Proper25_2026,main_belt,222,true
484454,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484461,Gefion,P25-2016,Proper25_2026,main_belt,4807,true
484463,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484467,Adeona,P25-2005,Proper25_2026,main_belt,7382,true
484470,Hoffmeister,P25-2019,Proper25_2026,main_belt,5590,true
484472,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
484478,Aeolia,P25-2008,Proper25_2026,main_belt,1788,true
484479,Witt,P25-2035,Proper25_2026,main_belt,4322,true
484484,Padua,P25-2007,Proper25_2026,main_belt,1683,true
484486,Juno,P25-2001,Proper25_2026,main_belt,16373,true
484490,Gefion,P25-2016,Proper25_2026,main_belt,4807,true
484495,Pamina,P25-2052,Proper25_2026,main_belt,81,true
484496,Tina,P25-5006,Proper25_2026,main_belt,1035,true
484502,Hanna,P25-2033,Proper25_2026,main_belt,1019,true
484507,Brasilia,P25-3008,Proper25_2026,main_belt,3466,true
484512,Hansa,P25-5003,Proper25_2026,main_belt,5214,true
484514,Dora,P25-2012,Proper25_2026,main_belt,4906,true
484519,Dora,P25-2012,Proper25_2026,main_belt,4906,true
484523,Dora,P25-2012,Proper25_2026,main_belt,4906,true
484524,Gefion,P25-2016,Proper25_2026,main_belt,4807,true
484525,Ino,P25-2022,Proper25_2026,main_belt,2411,true
484527,Bellona,P25-2042,Proper25_2026,main_belt,958,true
484533,1999XT17,P25-3029,Proper25_2026,main_belt,661,true
484535,Pallas,P25-5001,Proper25_2026,main_belt,515,true
484536,Dora,P25-2012,Proper25_2026,main_belt,4906,true
484542,Eos,P25-3006,Proper25_2026,main_belt,33006,true
484547,Brasilia,P25-3008,Proper25_2026,main_belt,3466,true
484550,Yakovlev,P25-3025,Proper25_2026,main_belt,330,true
484556,Eos,P25-3006,Proper25_2026,main_belt,33006,true
484558,Pallas,P25-5001,Proper25_2026,main_belt,515,true
484561,Yakovlev,P25-3025,Proper25_2026,main_belt,330,true
484564,Ursula,P25-3031,Proper25_2026,main_belt,5228,true
484570,Aletta,P25-3055,Proper25_2026,main_belt,294,true
484572,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
484578,Lixiaohua,P25-3013,Proper25_2026,main_belt,6456,true
484581,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
484583,Alauda,P25-6002,Proper25_2026,main_belt,3556,true
484584,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484588,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484589,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
484591,Flora,P25-1002,Proper25_2026,main_belt,23002,true
484594,Themis,P25-3002,Proper25_2026,main_belt,13627,true
484596,Eos,P25-3006,Proper25_2026,main_belt,33006,true
484597,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484599,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484601,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
484607,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
484608,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
484610,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484611,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484613,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
484613,Flora,P25-1002,Proper25_2026,main_belt,23002,false
484617,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484619,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484620,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484623,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484627,Eos,P25-3006,Proper25_2026,main_belt,33006,true
484628,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
484629,Huberta,P25-3059,Proper25_2026,main_belt,190,true
484631,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
484636,Lucienne,P25-1009,Proper25_2026,main_belt,1525,true
484638,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484639,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484642,Sylvia,P25-3003,Proper25_2026,main_belt,1649,true
484645,Hertha,P25-1023,Proper25_2026,main_belt,1473,true
484645,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,false
484646,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
484648,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
484649,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484650,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
484655,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
484655,Flora,P25-1002,Proper25_2026,main_belt,23002,false
484656,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484658,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484659,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484660,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484661,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
484662,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
484664,Sylvia,P25-3003,Proper25_2026,main_belt,1649,true
484665,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484666,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
484669,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
484675,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
484676,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484678,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484679,Sylvia,P25-3003,Proper25_2026,main_belt,1649,true
484682,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484684,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484685,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484687,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
484687,Flora,P25-1002,Proper25_2026,main_belt,23002,false
484693,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484694,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
484696,Welzenbach,P25-2032,Proper25_2026,main_belt,2287,true
484697,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
484702,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484704,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
484705,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484706,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
484707,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
484709,Hertha,P25-1023,Proper25_2026,main_belt,1473,true
484709,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,false
484715,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484719,Hungaria,P25-4002,Proper25_2026,main_belt,3914,true
484720,Adeona,P25-2005,Proper25_2026,main_belt,7382,true
484721,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484727,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484729,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484731,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
484732,Barcelona,P25-5005,Proper25_2026,main_belt,5428,true
484734,Rafita,P25-2018,Proper25_2026,main_belt,2126,true
484736,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
484738,Hansa,P25-5003,Proper25_2026,main_belt,5214,true
484740,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
